"regiao","estado","data","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados","date"
"Nordeste","BA","2020-02-21",0,0,0,0,2020-02-21
"Nordeste","BA","2020-02-22",0,0,0,0,2020-02-22
"Nordeste","BA","2020-02-23",0,0,0,0,2020-02-23
"Nordeste","BA","2020-02-24",0,0,0,0,2020-02-24
"Nordeste","BA","2020-02-25",0,0,0,0,2020-02-25
"Nordeste","BA","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","BA","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","BA","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","BA","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","BA","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","BA","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","BA","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","BA","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","BA","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","BA","2020-03-06",1,1,0,0,2020-03-06
"Nordeste","BA","2020-03-07",1,2,0,0,2020-03-07
"Nordeste","BA","2020-03-08",0,2,0,0,2020-03-08
"Nordeste","BA","2020-03-09",0,2,0,0,2020-03-09
"Nordeste","BA","2020-03-10",0,2,0,0,2020-03-10
"Nordeste","BA","2020-03-11",0,2,0,0,2020-03-11
"Nordeste","BA","2020-03-12",0,2,0,0,2020-03-12
"Nordeste","BA","2020-03-13",0,2,0,0,2020-03-13
"Nordeste","BA","2020-03-14",0,2,0,0,2020-03-14
"Nordeste","BA","2020-03-15",0,2,0,0,2020-03-15
"Nordeste","BA","2020-03-16",0,2,0,0,2020-03-16
"Nordeste","BA","2020-03-17",1,3,0,0,2020-03-17
"Nordeste","BA","2020-03-18",0,3,0,0,2020-03-18
"Nordeste","BA","2020-03-19",27,30,0,0,2020-03-19
"Nordeste","BA","2020-03-20",3,33,0,0,2020-03-20
"Nordeste","BA","2020-03-21",8,41,0,0,2020-03-21
"Nordeste","BA","2020-03-22",8,49,0,0,2020-03-22
"Nordeste","BA","2020-03-23",14,63,0,0,2020-03-23
"Nordeste","BA","2020-03-24",13,76,0,0,2020-03-24
"Nordeste","BA","2020-03-25",8,84,0,0,2020-03-25
"Nordeste","BA","2020-03-26",20,104,0,0,2020-03-26
"Nordeste","BA","2020-03-27",11,115,0,0,2020-03-27
"Nordeste","BA","2020-03-28",12,127,0,0,2020-03-28
"Nordeste","BA","2020-03-29",27,154,1,1,2020-03-29
"Nordeste","BA","2020-03-30",22,176,0,1,2020-03-30
"Nordeste","BA","2020-03-31",37,213,1,2,2020-03-31
"Nordeste","BA","2020-04-01",33,246,0,2,2020-04-01
"Nordeste","BA","2020-04-02",21,267,1,3,2020-04-02
"Nordeste","BA","2020-04-03",15,282,2,5,2020-04-03
"Nordeste","BA","2020-04-04",50,332,2,7,2020-04-04
"Nordeste","BA","2020-04-05",69,401,2,9,2020-04-05
"Nordeste","BA","2020-04-06",30,431,1,10,2020-04-06
"Nordeste","BA","2020-04-07",25,456,2,12,2020-04-07
"Nordeste","BA","2020-04-08",41,497,3,15,2020-04-08
"Nordeste","BA","2020-04-09",62,559,4,19,2020-04-09
"Nordeste","BA","2020-04-10",45,604,0,19,2020-04-10
"Nordeste","BA","2020-04-11",31,635,2,21,2020-04-11
"Nordeste","BA","2020-04-12",38,673,0,21,2020-04-12
"Nordeste","BA","2020-04-13",50,723,1,22,2020-04-13
"Nordeste","BA","2020-04-14",36,759,0,22,2020-04-14
"Nordeste","BA","2020-04-15",48,807,5,27,2020-04-15
"Nordeste","BA","2020-04-16",144,951,3,30,2020-04-16
"Nordeste","BA","2020-04-17",108,1059,6,36,2020-04-17
"Nordeste","BA","2020-04-18",134,1193,1,37,2020-04-18
"Nordeste","BA","2020-04-19",37,1230,8,45,2020-04-19
"Nordeste","BA","2020-04-20",111,1341,1,46,2020-04-20
"Nordeste","BA","2020-04-21",148,1489,1,47,2020-04-21
"Nordeste","BA","2020-04-22",155,1644,3,50,2020-04-22
"Nordeste","BA","2020-04-23",145,1789,9,59,2020-04-23
"Nordeste","BA","2020-04-24",173,1962,5,64,2020-04-24
"Nordeste","BA","2020-04-25",119,2081,6,70,2020-04-25
"Nordeste","BA","2020-04-26",128,2209,3,73,2020-04-26
"Sudeste","MG","2020-01-30",0,0,0,0,2020-01-30
"Sudeste","MG","2020-01-31",0,0,0,0,2020-01-31
"Sudeste","MG","2020-02-01",0,0,0,0,2020-02-01
"Sudeste","MG","2020-02-02",0,0,0,0,2020-02-02
"Sudeste","MG","2020-02-03",0,0,0,0,2020-02-03
"Sudeste","MG","2020-02-04",0,0,0,0,2020-02-04
"Sudeste","MG","2020-02-05",0,0,0,0,2020-02-05
"Sudeste","MG","2020-02-06",0,0,0,0,2020-02-06
"Sudeste","MG","2020-02-07",0,0,0,0,2020-02-07
"Sudeste","MG","2020-02-08",0,0,0,0,2020-02-08
"Sudeste","MG","2020-02-09",0,0,0,0,2020-02-09
"Sudeste","MG","2020-02-10",0,0,0,0,2020-02-10
"Sudeste","MG","2020-02-11",0,0,0,0,2020-02-11
"Sudeste","MG","2020-02-12",0,0,0,0,2020-02-12
"Sudeste","MG","2020-02-13",0,0,0,0,2020-02-13
"Sudeste","MG","2020-02-14",0,0,0,0,2020-02-14
"Sudeste","MG","2020-02-15",0,0,0,0,2020-02-15
"Sudeste","MG","2020-02-16",0,0,0,0,2020-02-16
"Sudeste","MG","2020-02-17",0,0,0,0,2020-02-17
"Sudeste","MG","2020-02-18",0,0,0,0,2020-02-18
"Sudeste","MG","2020-02-19",0,0,0,0,2020-02-19
"Sudeste","MG","2020-02-20",0,0,0,0,2020-02-20
"Sudeste","MG","2020-02-21",0,0,0,0,2020-02-21
"Sudeste","MG","2020-02-22",0,0,0,0,2020-02-22
"Sudeste","MG","2020-02-23",0,0,0,0,2020-02-23
"Sudeste","MG","2020-02-24",0,0,0,0,2020-02-24
"Sudeste","MG","2020-02-25",0,0,0,0,2020-02-25
"Sudeste","MG","2020-02-26",0,0,0,0,2020-02-26
"Sudeste","MG","2020-02-27",0,0,0,0,2020-02-27
"Sudeste","MG","2020-02-28",0,0,0,0,2020-02-28
"Sudeste","MG","2020-02-29",0,0,0,0,2020-02-29
"Sudeste","MG","2020-03-01",0,0,0,0,2020-03-01
"Sudeste","MG","2020-03-02",0,0,0,0,2020-03-02
"Sudeste","MG","2020-03-03",0,0,0,0,2020-03-03
"Sudeste","MG","2020-03-04",0,0,0,0,2020-03-04
"Sudeste","MG","2020-03-05",0,0,0,0,2020-03-05
"Sudeste","MG","2020-03-06",0,0,0,0,2020-03-06
"Sudeste","MG","2020-03-07",0,0,0,0,2020-03-07
"Sudeste","MG","2020-03-08",1,1,0,0,2020-03-08
"Sudeste","MG","2020-03-09",0,1,0,0,2020-03-09
"Sudeste","MG","2020-03-10",0,1,0,0,2020-03-10
"Sudeste","MG","2020-03-11",0,1,0,0,2020-03-11
"Sudeste","MG","2020-03-12",0,1,0,0,2020-03-12
"Sudeste","MG","2020-03-13",1,2,0,0,2020-03-13
"Sudeste","MG","2020-03-14",0,2,0,0,2020-03-14
"Sudeste","MG","2020-03-15",0,2,0,0,2020-03-15
"Sudeste","MG","2020-03-16",3,5,0,0,2020-03-16
"Sudeste","MG","2020-03-17",2,7,0,0,2020-03-17
"Sudeste","MG","2020-03-18",8,15,0,0,2020-03-18
"Sudeste","MG","2020-03-19",14,29,0,0,2020-03-19
"Sudeste","MG","2020-03-20",6,35,0,0,2020-03-20
"Sudeste","MG","2020-03-21",3,38,0,0,2020-03-21
"Sudeste","MG","2020-03-22",45,83,0,0,2020-03-22
"Sudeste","MG","2020-03-23",45,128,0,0,2020-03-23
"Sudeste","MG","2020-03-24",2,130,0,0,2020-03-24
"Sudeste","MG","2020-03-25",3,133,0,0,2020-03-25
"Sudeste","MG","2020-03-26",20,153,0,0,2020-03-26
"Sudeste","MG","2020-03-27",36,189,0,0,2020-03-27
"Sudeste","MG","2020-03-28",16,205,0,0,2020-03-28
"Sudeste","MG","2020-03-29",26,231,0,0,2020-03-29
"Sudeste","MG","2020-03-30",30,261,1,1,2020-03-30
"Sudeste","MG","2020-03-31",14,275,1,2,2020-03-31
"Sudeste","MG","2020-04-01",39,314,1,3,2020-04-01
"Sudeste","MG","2020-04-02",56,370,1,4,2020-04-02
"Sudeste","MG","2020-04-03",27,397,2,6,2020-04-03
"Sudeste","MG","2020-04-04",33,430,0,6,2020-04-04
"Sudeste","MG","2020-04-05",68,498,0,6,2020-04-05
"Sudeste","MG","2020-04-06",27,525,3,9,2020-04-06
"Sudeste","MG","2020-04-07",34,559,2,11,2020-04-07
"Sudeste","MG","2020-04-08",55,614,3,14,2020-04-08
"Sudeste","MG","2020-04-09",41,655,1,15,2020-04-09
"Sudeste","MG","2020-04-10",43,698,2,17,2020-04-10
"Sudeste","MG","2020-04-11",52,750,0,17,2020-04-11
"Sudeste","MG","2020-04-12",56,806,3,20,2020-04-12
"Sudeste","MG","2020-04-13",9,815,3,23,2020-04-13
"Sudeste","MG","2020-04-14",69,884,4,27,2020-04-14
"Sudeste","MG","2020-04-15",19,903,3,30,2020-04-15
"Sudeste","MG","2020-04-16",55,958,3,33,2020-04-16
"Sudeste","MG","2020-04-17",63,1021,2,35,2020-04-17
"Sudeste","MG","2020-04-18",56,1077,4,39,2020-04-18
"Sudeste","MG","2020-04-19",77,1154,0,39,2020-04-19
"Sudeste","MG","2020-04-20",35,1189,2,41,2020-04-20
"Sudeste","MG","2020-04-21",41,1230,3,44,2020-04-21
"Sudeste","MG","2020-04-22",53,1283,3,47,2020-04-22
"Sudeste","MG","2020-04-23",25,1308,4,51,2020-04-23
"Sudeste","MG","2020-04-24",111,1419,3,54,2020-04-24
"Sudeste","MG","2020-04-25",62,1481,4,58,2020-04-25
"Sudeste","MG","2020-04-26",67,1548,3,61,2020-04-26
"Sudeste","ES","2020-01-30",0,0,0,0,2020-01-30
"Sudeste","ES","2020-01-31",0,0,0,0,2020-01-31
"Sudeste","ES","2020-02-01",0,0,0,0,2020-02-01
"Sudeste","ES","2020-02-02",0,0,0,0,2020-02-02
"Sudeste","ES","2020-02-03",0,0,0,0,2020-02-03
"Sudeste","ES","2020-02-04",0,0,0,0,2020-02-04
"Sudeste","ES","2020-02-05",0,0,0,0,2020-02-05
"Sudeste","ES","2020-02-06",0,0,0,0,2020-02-06
"Sudeste","ES","2020-02-07",0,0,0,0,2020-02-07
"Sudeste","ES","2020-02-08",0,0,0,0,2020-02-08
"Sudeste","ES","2020-02-09",0,0,0,0,2020-02-09
"Sudeste","ES","2020-02-10",0,0,0,0,2020-02-10
"Sudeste","ES","2020-02-11",0,0,0,0,2020-02-11
"Sudeste","ES","2020-02-12",0,0,0,0,2020-02-12
"Sudeste","ES","2020-02-13",0,0,0,0,2020-02-13
"Sudeste","ES","2020-02-14",0,0,0,0,2020-02-14
"Sudeste","ES","2020-02-15",0,0,0,0,2020-02-15
"Sudeste","ES","2020-02-16",0,0,0,0,2020-02-16
"Sudeste","ES","2020-02-17",0,0,0,0,2020-02-17
"Sudeste","ES","2020-02-18",0,0,0,0,2020-02-18
"Sudeste","ES","2020-02-19",0,0,0,0,2020-02-19
"Sudeste","ES","2020-02-20",0,0,0,0,2020-02-20
"Sudeste","ES","2020-02-21",0,0,0,0,2020-02-21
"Sudeste","ES","2020-02-22",0,0,0,0,2020-02-22
"Sudeste","ES","2020-02-23",0,0,0,0,2020-02-23
"Sudeste","ES","2020-02-24",0,0,0,0,2020-02-24
"Sudeste","ES","2020-02-25",0,0,0,0,2020-02-25
"Sudeste","ES","2020-02-26",0,0,0,0,2020-02-26
"Sudeste","ES","2020-02-27",0,0,0,0,2020-02-27
"Sudeste","ES","2020-02-28",0,0,0,0,2020-02-28
"Sudeste","ES","2020-02-29",0,0,0,0,2020-02-29
"Sudeste","ES","2020-03-01",0,0,0,0,2020-03-01
"Sudeste","ES","2020-03-02",0,0,0,0,2020-03-02
"Sudeste","ES","2020-03-03",0,0,0,0,2020-03-03
"Sudeste","ES","2020-03-04",0,0,0,0,2020-03-04
"Sudeste","ES","2020-03-05",0,0,0,0,2020-03-05
"Sudeste","ES","2020-03-06",1,1,0,0,2020-03-06
"Sudeste","ES","2020-03-07",0,1,0,0,2020-03-07
"Sudeste","ES","2020-03-08",0,1,0,0,2020-03-08
"Sudeste","ES","2020-03-09",0,1,0,0,2020-03-09
"Sudeste","ES","2020-03-10",0,1,0,0,2020-03-10
"Sudeste","ES","2020-03-11",0,1,0,0,2020-03-11
"Sudeste","ES","2020-03-12",0,1,0,0,2020-03-12
"Sudeste","ES","2020-03-13",0,1,0,0,2020-03-13
"Sudeste","ES","2020-03-14",0,1,0,0,2020-03-14
"Sudeste","ES","2020-03-15",0,1,0,0,2020-03-15
"Sudeste","ES","2020-03-16",0,1,0,0,2020-03-16
"Sudeste","ES","2020-03-17",0,1,0,0,2020-03-17
"Sudeste","ES","2020-03-18",8,9,0,0,2020-03-18
"Sudeste","ES","2020-03-19",2,11,0,0,2020-03-19
"Sudeste","ES","2020-03-20",2,13,0,0,2020-03-20
"Sudeste","ES","2020-03-21",13,26,0,0,2020-03-21
"Sudeste","ES","2020-03-22",0,26,0,0,2020-03-22
"Sudeste","ES","2020-03-23",3,29,0,0,2020-03-23
"Sudeste","ES","2020-03-24",4,33,0,0,2020-03-24
"Sudeste","ES","2020-03-25",6,39,0,0,2020-03-25
"Sudeste","ES","2020-03-26",0,39,0,0,2020-03-26
"Sudeste","ES","2020-03-27",8,47,0,0,2020-03-27
"Sudeste","ES","2020-03-28",6,53,0,0,2020-03-28
"Sudeste","ES","2020-03-29",7,60,0,0,2020-03-29
"Sudeste","ES","2020-03-30",12,72,0,0,2020-03-30
"Sudeste","ES","2020-03-31",12,84,0,0,2020-03-31
"Sudeste","ES","2020-04-01",12,96,0,0,2020-04-01
"Sudeste","ES","2020-04-02",24,120,1,1,2020-04-02
"Sudeste","ES","2020-04-03",19,139,3,4,2020-04-03
"Sudeste","ES","2020-04-04",14,153,1,5,2020-04-04
"Sudeste","ES","2020-04-05",13,166,1,6,2020-04-05
"Sudeste","ES","2020-04-06",28,194,0,6,2020-04-06
"Sudeste","ES","2020-04-07",15,209,0,6,2020-04-07
"Sudeste","ES","2020-04-08",18,227,0,6,2020-04-08
"Sudeste","ES","2020-04-09",46,273,0,6,2020-04-09
"Sudeste","ES","2020-04-10",27,300,1,7,2020-04-10
"Sudeste","ES","2020-04-11",49,349,2,9,2020-04-11
"Sudeste","ES","2020-04-12",34,383,0,9,2020-04-12
"Sudeste","ES","2020-04-13",47,430,5,14,2020-04-13
"Sudeste","ES","2020-04-14",33,463,3,17,2020-04-14
"Sudeste","ES","2020-04-15",94,557,1,18,2020-04-15
"Sudeste","ES","2020-04-16",197,754,4,22,2020-04-16
"Sudeste","ES","2020-04-17",102,856,3,25,2020-04-17
"Sudeste","ES","2020-04-18",96,952,3,28,2020-04-18
"Sudeste","ES","2020-04-19",147,1099,2,30,2020-04-19
"Sudeste","ES","2020-04-20",69,1168,3,33,2020-04-20
"Sudeste","ES","2020-04-21",44,1212,1,34,2020-04-21
"Sudeste","ES","2020-04-22",101,1313,0,34,2020-04-22
"Sudeste","ES","2020-04-23",50,1363,8,42,2020-04-23
"Sudeste","ES","2020-04-24",18,1381,0,42,2020-04-24
"Sudeste","ES","2020-04-25",214,1595,5,47,2020-04-25
"Sudeste","ES","2020-04-26",108,1703,4,51,2020-04-26
"Sudeste","RJ","2020-01-30",0,0,0,0,2020-01-30
"Sudeste","RJ","2020-01-31",0,0,0,0,2020-01-31
"Sudeste","RJ","2020-02-01",0,0,0,0,2020-02-01
"Sudeste","RJ","2020-02-02",0,0,0,0,2020-02-02
"Sudeste","RJ","2020-02-03",0,0,0,0,2020-02-03
"Sudeste","RJ","2020-02-04",0,0,0,0,2020-02-04
"Sudeste","RJ","2020-02-05",0,0,0,0,2020-02-05
"Sudeste","RJ","2020-02-06",0,0,0,0,2020-02-06
"Sudeste","RJ","2020-02-07",0,0,0,0,2020-02-07
"Sudeste","RJ","2020-02-08",0,0,0,0,2020-02-08
"Sudeste","RJ","2020-02-09",0,0,0,0,2020-02-09
"Sudeste","RJ","2020-02-10",0,0,0,0,2020-02-10
"Sudeste","RJ","2020-02-11",0,0,0,0,2020-02-11
"Sudeste","RJ","2020-02-12",0,0,0,0,2020-02-12
"Sudeste","RJ","2020-02-13",0,0,0,0,2020-02-13
"Sudeste","RJ","2020-02-14",0,0,0,0,2020-02-14
"Sudeste","RJ","2020-02-15",0,0,0,0,2020-02-15
"Sudeste","RJ","2020-02-16",0,0,0,0,2020-02-16
"Sudeste","RJ","2020-02-17",0,0,0,0,2020-02-17
"Sudeste","RJ","2020-02-18",0,0,0,0,2020-02-18
"Sudeste","RJ","2020-02-19",0,0,0,0,2020-02-19
"Sudeste","RJ","2020-02-20",0,0,0,0,2020-02-20
"Sudeste","RJ","2020-02-21",0,0,0,0,2020-02-21
"Sudeste","RJ","2020-02-22",0,0,0,0,2020-02-22
"Sudeste","RJ","2020-02-23",0,0,0,0,2020-02-23
"Sudeste","RJ","2020-02-24",0,0,0,0,2020-02-24
"Sudeste","RJ","2020-02-25",0,0,0,0,2020-02-25
"Sudeste","RJ","2020-02-26",0,0,0,0,2020-02-26
"Sudeste","RJ","2020-02-27",0,0,0,0,2020-02-27
"Sudeste","RJ","2020-02-28",0,0,0,0,2020-02-28
"Sudeste","RJ","2020-02-29",0,0,0,0,2020-02-29
"Sudeste","RJ","2020-03-01",0,0,0,0,2020-03-01
"Sudeste","RJ","2020-03-02",0,0,0,0,2020-03-02
"Sudeste","RJ","2020-03-03",0,0,0,0,2020-03-03
"Sudeste","RJ","2020-03-04",0,0,0,0,2020-03-04
"Sudeste","RJ","2020-03-05",1,1,0,0,2020-03-05
"Sudeste","RJ","2020-03-06",0,1,0,0,2020-03-06
"Sudeste","RJ","2020-03-07",1,2,0,0,2020-03-07
"Sudeste","RJ","2020-03-08",1,3,0,0,2020-03-08
"Sudeste","RJ","2020-03-09",0,3,0,0,2020-03-09
"Sudeste","RJ","2020-03-10",5,8,0,0,2020-03-10
"Sudeste","RJ","2020-03-11",5,13,0,0,2020-03-11
"Sudeste","RJ","2020-03-12",3,16,0,0,2020-03-12
"Sudeste","RJ","2020-03-13",0,16,0,0,2020-03-13
"Sudeste","RJ","2020-03-14",6,22,0,0,2020-03-14
"Sudeste","RJ","2020-03-15",2,24,0,0,2020-03-15
"Sudeste","RJ","2020-03-16",7,31,0,0,2020-03-16
"Sudeste","RJ","2020-03-17",2,33,0,0,2020-03-17
"Sudeste","RJ","2020-03-18",12,45,0,0,2020-03-18
"Sudeste","RJ","2020-03-19",20,65,2,2,2020-03-19
"Sudeste","RJ","2020-03-20",44,109,0,2,2020-03-20
"Sudeste","RJ","2020-03-21",10,119,1,3,2020-03-21
"Sudeste","RJ","2020-03-22",67,186,0,3,2020-03-22
"Sudeste","RJ","2020-03-23",47,233,1,4,2020-03-23
"Sudeste","RJ","2020-03-24",72,305,2,6,2020-03-24
"Sudeste","RJ","2020-03-25",65,370,0,6,2020-03-25
"Sudeste","RJ","2020-03-26",51,421,3,9,2020-03-26
"Sudeste","RJ","2020-03-27",72,493,1,10,2020-03-27
"Sudeste","RJ","2020-03-28",65,558,3,13,2020-03-28
"Sudeste","RJ","2020-03-29",42,600,4,17,2020-03-29
"Sudeste","RJ","2020-03-30",57,657,1,18,2020-03-30
"Sudeste","RJ","2020-03-31",51,708,5,23,2020-03-31
"Sudeste","RJ","2020-04-01",124,832,5,28,2020-04-01
"Sudeste","RJ","2020-04-02",160,992,13,41,2020-04-02
"Sudeste","RJ","2020-04-03",82,1074,6,47,2020-04-03
"Sudeste","RJ","2020-04-04",172,1246,11,58,2020-04-04
"Sudeste","RJ","2020-04-05",148,1394,6,64,2020-04-05
"Sudeste","RJ","2020-04-06",67,1461,7,71,2020-04-06
"Sudeste","RJ","2020-04-07",227,1688,18,89,2020-04-07
"Sudeste","RJ","2020-04-08",250,1938,17,106,2020-04-08
"Sudeste","RJ","2020-04-09",278,2216,16,122,2020-04-09
"Sudeste","RJ","2020-04-10",248,2464,25,147,2020-04-10
"Sudeste","RJ","2020-04-11",143,2607,8,155,2020-04-11
"Sudeste","RJ","2020-04-12",248,2855,15,170,2020-04-12
"Sudeste","RJ","2020-04-13",376,3231,18,188,2020-04-13
"Sudeste","RJ","2020-04-14",179,3410,36,224,2020-04-14
"Sudeste","RJ","2020-04-15",333,3743,41,265,2020-04-15
"Sudeste","RJ","2020-04-16",201,3944,35,300,2020-04-16
"Sudeste","RJ","2020-04-17",405,4349,41,341,2020-04-17
"Sudeste","RJ","2020-04-18",194,4543,46,387,2020-04-18
"Sudeste","RJ","2020-04-19",222,4765,15,402,2020-04-19
"Sudeste","RJ","2020-04-20",134,4899,20,422,2020-04-20
"Sudeste","RJ","2020-04-21",407,5306,39,461,2020-04-21
"Sudeste","RJ","2020-04-22",246,5552,29,490,2020-04-22
"Sudeste","RJ","2020-04-23",620,6172,40,530,2020-04-23
"Sudeste","RJ","2020-04-24",110,6282,40,570,2020-04-24
"Sudeste","RJ","2020-04-25",546,6828,45,615,2020-04-25
"Sudeste","RJ","2020-04-26",283,7111,30,645,2020-04-26
"Sudeste","SP","2020-01-30",0,0,0,0,2020-01-30
"Sudeste","SP","2020-01-31",0,0,0,0,2020-01-31
"Sudeste","SP","2020-02-01",0,0,0,0,2020-02-01
"Sudeste","SP","2020-02-02",0,0,0,0,2020-02-02
"Sudeste","SP","2020-02-03",0,0,0,0,2020-02-03
"Sudeste","SP","2020-02-04",0,0,0,0,2020-02-04
"Sudeste","SP","2020-02-05",0,0,0,0,2020-02-05
"Sudeste","SP","2020-02-06",0,0,0,0,2020-02-06
"Sudeste","SP","2020-02-07",0,0,0,0,2020-02-07
"Sudeste","SP","2020-02-08",0,0,0,0,2020-02-08
"Sudeste","SP","2020-02-09",0,0,0,0,2020-02-09
"Sudeste","SP","2020-02-10",0,0,0,0,2020-02-10
"Sudeste","SP","2020-02-11",0,0,0,0,2020-02-11
"Sudeste","SP","2020-02-12",0,0,0,0,2020-02-12
"Sudeste","SP","2020-02-13",0,0,0,0,2020-02-13
"Sudeste","SP","2020-02-14",0,0,0,0,2020-02-14
"Sudeste","SP","2020-02-15",0,0,0,0,2020-02-15
"Sudeste","SP","2020-02-16",0,0,0,0,2020-02-16
"Sudeste","SP","2020-02-17",0,0,0,0,2020-02-17
"Sudeste","SP","2020-02-18",0,0,0,0,2020-02-18
"Sudeste","SP","2020-02-19",0,0,0,0,2020-02-19
"Sudeste","SP","2020-02-20",0,0,0,0,2020-02-20
"Sudeste","SP","2020-02-21",0,0,0,0,2020-02-21
"Sudeste","SP","2020-02-22",0,0,0,0,2020-02-22
"Sudeste","SP","2020-02-23",0,0,0,0,2020-02-23
"Sudeste","SP","2020-02-24",0,0,0,0,2020-02-24
"Sudeste","SP","2020-02-25",0,0,0,0,2020-02-25
"Sudeste","SP","2020-02-26",1,1,0,0,2020-02-26
"Sudeste","SP","2020-02-27",0,1,0,0,2020-02-27
"Sudeste","SP","2020-02-28",0,1,0,0,2020-02-28
"Sudeste","SP","2020-02-29",1,2,0,0,2020-02-29
"Sudeste","SP","2020-03-01",0,2,0,0,2020-03-01
"Sudeste","SP","2020-03-02",0,2,0,0,2020-03-02
"Sudeste","SP","2020-03-03",0,2,0,0,2020-03-03
"Sudeste","SP","2020-03-04",1,3,0,0,2020-03-04
"Sudeste","SP","2020-03-05",3,6,0,0,2020-03-05
"Sudeste","SP","2020-03-06",4,10,0,0,2020-03-06
"Sudeste","SP","2020-03-07",3,13,0,0,2020-03-07
"Sudeste","SP","2020-03-08",3,16,0,0,2020-03-08
"Sudeste","SP","2020-03-09",0,16,0,0,2020-03-09
"Sudeste","SP","2020-03-10",3,19,0,0,2020-03-10
"Sudeste","SP","2020-03-11",11,30,0,0,2020-03-11
"Sudeste","SP","2020-03-12",12,42,0,0,2020-03-12
"Sudeste","SP","2020-03-13",14,56,0,0,2020-03-13
"Sudeste","SP","2020-03-14",9,65,0,0,2020-03-14
"Sudeste","SP","2020-03-15",71,136,0,0,2020-03-15
"Sudeste","SP","2020-03-16",16,152,0,0,2020-03-16
"Sudeste","SP","2020-03-17",12,164,1,1,2020-03-17
"Sudeste","SP","2020-03-18",76,240,3,4,2020-03-18
"Sudeste","SP","2020-03-19",46,286,0,4,2020-03-19
"Sudeste","SP","2020-03-20",110,396,5,9,2020-03-20
"Sudeste","SP","2020-03-21",63,459,6,15,2020-03-21
"Sudeste","SP","2020-03-22",172,631,7,22,2020-03-22
"Sudeste","SP","2020-03-23",114,745,8,30,2020-03-23
"Sudeste","SP","2020-03-24",65,810,10,40,2020-03-24
"Sudeste","SP","2020-03-25",52,862,8,48,2020-03-25
"Sudeste","SP","2020-03-26",190,1052,10,58,2020-03-26
"Sudeste","SP","2020-03-27",171,1223,10,68,2020-03-27
"Sudeste","SP","2020-03-28",183,1406,16,84,2020-03-28
"Sudeste","SP","2020-03-29",45,1451,14,98,2020-03-29
"Sudeste","SP","2020-03-30",66,1517,15,113,2020-03-30
"Sudeste","SP","2020-03-31",822,2339,23,136,2020-03-31
"Sudeste","SP","2020-04-01",642,2981,28,164,2020-04-01
"Sudeste","SP","2020-04-02",525,3506,24,188,2020-04-02
"Sudeste","SP","2020-04-03",542,4048,31,219,2020-04-03
"Sudeste","SP","2020-04-04",418,4466,41,260,2020-04-04
"Sudeste","SP","2020-04-05",154,4620,15,275,2020-04-05
"Sudeste","SP","2020-04-06",246,4866,29,304,2020-04-06
"Sudeste","SP","2020-04-07",816,5682,67,371,2020-04-07
"Sudeste","SP","2020-04-08",1026,6708,57,428,2020-04-08
"Sudeste","SP","2020-04-09",772,7480,68,496,2020-04-09
"Sudeste","SP","2020-04-10",736,8216,44,540,2020-04-10
"Sudeste","SP","2020-04-11",203,8419,20,560,2020-04-11
"Sudeste","SP","2020-04-12",336,8755,28,588,2020-04-12
"Sudeste","SP","2020-04-13",140,8895,20,608,2020-04-13
"Sudeste","SP","2020-04-14",476,9371,87,695,2020-04-14
"Sudeste","SP","2020-04-15",1672,11043,83,778,2020-04-15
"Sudeste","SP","2020-04-16",525,11568,75,853,2020-04-16
"Sudeste","SP","2020-04-17",1273,12841,75,928,2020-04-17
"Sudeste","SP","2020-04-18",1053,13894,63,991,2020-04-18
"Sudeste","SP","2020-04-19",373,14267,24,1015,2020-04-19
"Sudeste","SP","2020-04-20",313,14580,22,1037,2020-04-20
"Sudeste","SP","2020-04-21",805,15385,56,1093,2020-04-21
"Sudeste","SP","2020-04-22",529,15914,41,1134,2020-04-22
"Sudeste","SP","2020-04-23",826,16740,211,1345,2020-04-23
"Sudeste","SP","2020-04-24",1086,17826,167,1512,2020-04-24
"Sudeste","SP","2020-04-25",2178,20004,155,1667,2020-04-25
"Sudeste","SP","2020-04-26",711,20715,33,1700,2020-04-26
"Sul","PR","2020-01-30",0,0,0,0,2020-01-30
"Sul","PR","2020-01-31",0,0,0,0,2020-01-31
"Sul","PR","2020-02-01",0,0,0,0,2020-02-01
"Sul","PR","2020-02-02",0,0,0,0,2020-02-02
"Sul","PR","2020-02-03",0,0,0,0,2020-02-03
"Sul","PR","2020-02-04",0,0,0,0,2020-02-04
"Sul","PR","2020-02-05",0,0,0,0,2020-02-05
"Sul","PR","2020-02-06",0,0,0,0,2020-02-06
"Sul","PR","2020-02-07",0,0,0,0,2020-02-07
"Sul","PR","2020-02-08",0,0,0,0,2020-02-08
"Sul","PR","2020-02-09",0,0,0,0,2020-02-09
"Sul","PR","2020-02-10",0,0,0,0,2020-02-10
"Sul","PR","2020-02-11",0,0,0,0,2020-02-11
